GroupSize,DeltaValue,Percentile,SharedMovies
4,0.227,71.2,22
4,0.227,71.1,11
4,0.227,71.1,44
4,0.228,71.1,89
4,0.228,71.1,89
4,0.228,71.1,78
4,0.228,71.1,34
4,0.228,71.1,23
4,0.228,71.1,23
4,0.228,71.1,23
4,0.228,71.1,23
4,0.228,71.1,46
4,0.228,71.0,162
4,0.228,71.0,58
4,0.229,71.0,35
4,0.229,71.0,35
4,0.229,71.0,118
4,0.229,71.0,95
4,0.229,71.0,12
4,0.229,71.0,48
4,0.229,71.0,36
4,0.229,71.0,24
4,0.229,71.0,12
4,0.229,70.9,60
4,0.229,70.9,24
4,0.230,70.9,49
4,0.230,70.9,49
4,0.230,70.9,62
4,0.230,70.9,62
4,0.230,70.9,25
4,0.230,70.9,25
4,0.230,70.9,138
4,0.230,70.9,63
4,0.230,70.9,63
4,0.230,70.8,38
4,0.230,70.8,76
4,0.230,70.8,102
4,0.230,70.8,102
4,0.230,70.8,51
4,0.231,70.8,103
4,0.231,70.8,39
4,0.231,70.8,39
4,0.231,70.8,91
4,0.231,70.8,26
4,0.231,70.8,92
4,0.231,70.7,106
4,0.231,70.7,146
4,0.231,70.7,133
4,0.231,70.7,133
4,0.231,70.7,40
4,0.231,70.7,415
4,0.231,70.7,27
4,0.231,70.7,27
4,0.231,70.7,54
4,0.231,70.7,27
4,0.232,70.6,95
4,0.232,70.6,163
4,0.232,70.6,150
4,0.232,70.6,55
4,0.232,70.6,97
4,0.232,70.6,28
4,0.232,70.6,42
4,0.232,70.6,70
4,0.232,70.6,84
4,0.232,70.6,14
4,0.232,70.6,14
4,0.232,70.5,14
4,0.232,70.5,14
4,0.232,70.5,14
4,0.232,70.5,14
4,0.232,70.5,28
4,0.232,70.5,14
4,0.232,70.5,225
4,0.232,70.5,99
4,0.232,70.5,57
4,0.232,70.5,271
4,0.233,70.5,144
4,0.233,70.4,116
4,0.233,70.4,44
4,0.233,70.4,44
4,0.233,70.4,88
4,0.233,70.4,44
4,0.233,70.4,74
4,0.233,70.4,74
4,0.233,70.4,89
4,0.233,70.4,15
4,0.233,70.4,15
4,0.233,70.4,15
4,0.233,70.3,15
4,0.233,70.3,90
4,0.233,70.3,15
4,0.233,70.3,15
4,0.233,70.3,15
4,0.233,70.3,60
4,0.234,70.3,91
4,0.234,70.3,153
4,0.234,70.3,46
4,0.234,70.3,31
4,0.234,70.3,31
4,0.234,70.2,109
4,0.234,70.2,125
4,0.234,70.2,110
4,0.234,70.2,348
4,0.234,70.2,16
4,0.234,70.2,16
4,0.234,70.2,16
4,0.234,70.2,16
4,0.234,70.2,16
4,0.234,70.2,32
4,0.234,70.1,16
4,0.234,70.1,32
4,0.234,70.1,161
4,0.235,70.1,65
4,0.235,70.1,33
4,0.235,70.1,133
4,0.235,70.1,150
4,0.235,70.1,67
4,0.235,70.1,85
4,0.235,70.1,17
4,0.236,70.1,69
4,0.236,70.0,52
4,0.236,70.0,283
4,0.236,70.0,624
4,0.236,70.0,125
4,0.236,70.0,90
4,0.236,70.0,18
4,0.236,70.0,18
4,0.236,70.0,18
4,0.236,70.0,18
4,0.236,70.0,92
4,0.237,70.0,76
4,0.237,69.9,19
4,0.237,69.9,57
4,0.237,69.9,212
4,0.237,69.9,97
4,0.237,69.9,59
4,0.237,69.9,99
4,0.237,69.9,40
4,0.237,69.9,40
4,0.237,69.9,20
4,0.237,69.9,60
4,0.238,69.9,83
4,0.238,69.8,83
4,0.238,69.8,439
4,0.238,69.8,21
4,0.238,69.8,21
4,0.238,69.8,42
4,0.238,69.8,42
4,0.238,69.8,64
4,0.238,69.8,64
4,0.238,69.8,43
4,0.238,69.8,65
4,0.239,69.8,196
4,0.239,69.7,91
4,0.239,69.7,23
4,0.239,69.7,184
4,0.239,69.7,324
4,0.239,69.7,117
4,0.239,69.7,117
4,0.239,69.7,47
4,0.240,69.7,48
4,0.240,69.7,73
4,0.240,69.7,75
4,0.240,69.7,25
4,0.240,69.6,100
4,0.240,69.6,25
4,0.240,69.6,25
4,0.240,69.6,25
4,0.240,69.6,25
4,0.240,69.6,77
4,0.240,69.6,103
4,0.240,69.6,26
4,0.241,69.6,53
4,0.241,69.6,27
4,0.241,69.5,27
4,0.241,69.5,27
4,0.241,69.5,136
4,0.241,69.5,167
4,0.241,69.5,84
4,0.241,69.5,28
4,0.241,69.5,28
4,0.241,69.5,56
4,0.241,69.5,201
4,0.241,69.5,115
4,0.241,69.5,29
4,0.242,69.4,119
4,0.242,69.4,30
4,0.242,69.4,91
4,0.242,69.4,91
4,0.242,69.4,31
4,0.242,69.4,31
4,0.242,69.4,31
4,0.242,69.4,94
4,0.243,69.4,170
4,0.243,69.4,68
4,0.243,69.4,34
4,0.243,69.3,34
4,0.243,69.3,34
4,0.243,69.3,69
4,0.243,69.3,207
4,0.243,69.3,70
4,0.243,69.3,177
4,0.243,69.3,36
4,0.243,69.3,74
4,0.243,69.3,76
4,0.244,69.3,39
4,0.244,69.3,41
4,0.244,69.2,84
4,0.244,69.2,128
4,0.244,69.2,387
4,0.244,69.2,43
4,0.244,69.2,44
4,0.244,69.2,89
4,0.244,69.2,224
4,0.245,69.2,47
4,0.245,69.2,48
4,0.245,69.2,50
4,0.245,69.2,51
4,0.245,69.1,103
4,0.245,69.1,52
4,0.245,69.1,110
4,0.246,69.1,58
4,0.246,69.1,176
4,0.246,69.1,59
4,0.246,69.1,60
4,0.246,69.1,60
4,0.246,69.1,361
4,0.246,69.1,124
4,0.246,69.0,63
4,0.246,69.0,64
4,0.246,69.0,202
4,0.246,69.0,68
4,0.246,69.0,71
4,0.247,69.0,144
4,0.247,69.0,75
4,0.247,69.0,322
4,0.247,69.0,88
4,0.247,69.0,93
4,0.248,69.0,103
4,0.248,68.9,126
4,0.248,68.9,136
4,0.248,68.9,144
4,0.249,68.9,201
4,0.249,68.9,213
4,0.250,68.9,19
4,0.250,68.9,14
4,0.250,68.9,14
4,0.250,68.9,19
4,0.250,68.9,5
4,0.250,68.9,5
4,0.250,68.8,16
4,0.250,68.8,6
4,0.250,68.8,23
4,0.250,68.8,17
4,0.250,68.8,5
4,0.250,68.8,145
4,0.250,68.8,7
4,0.250,68.8,22
4,0.250,68.8,22
4,0.250,68.8,262
4,0.250,68.8,19
4,0.250,68.7,14
4,0.250,68.7,14
4,0.250,68.7,71
4,0.250,68.7,6
4,0.250,68.7,6
4,0.250,68.7,15
4,0.250,68.7,10
4,0.250,68.7,24
4,0.250,68.7,29
4,0.250,68.7,5
4,0.250,68.7,7
4,0.250,68.6,24
4,0.250,68.6,13
4,0.250,68.6,8
4,0.250,68.6,12
4,0.250,68.6,19
4,0.250,68.6,18
4,0.250,68.6,18
4,0.250,68.6,19
4,0.250,68.6,13
4,0.250,68.6,103
4,0.250,68.5,20
4,0.250,68.5,20
4,0.250,68.5,9
4,0.250,68.5,9
4,0.250,68.5,22
4,0.250,68.5,70
4,0.250,68.5,20
4,0.250,68.5,33
4,0.250,68.5,10
4,0.250,68.5,21
4,0.250,68.5,21
4,0.250,68.4,10
4,0.250,68.4,124
4,0.250,68.4,41
4,0.250,68.4,7
4,0.250,68.4,15
4,0.250,68.4,6
4,0.250,68.4,98
4,0.250,68.4,23
4,0.250,68.4,7
4,0.250,68.4,7
4,0.250,68.4,8
4,0.250,68.3,18
4,0.250,68.3,19
4,0.250,68.3,5
4,0.250,68.3,15
4,0.250,68.3,46
4,0.250,68.3,15
4,0.250,68.3,15
4,0.250,68.3,26
4,0.250,68.3,14
4,0.250,68.3,50
4,0.250,68.3,15
4,0.250,68.2,15
4,0.250,68.2,12
4,0.250,68.2,34
4,0.250,68.2,15
4,0.250,68.2,81
4,0.250,68.2,53
4,0.250,68.2,7
4,0.250,68.2,6
4,0.250,68.2,6
4,0.250,68.2,8
4,0.250,68.2,59
4,0.250,68.1,18
4,0.250,68.1,16
4,0.250,68.1,19
4,0.250,68.1,6
4,0.250,68.1,20
4,0.250,68.1,15
4,0.250,68.1,39
4,0.250,68.1,25
4,0.250,68.1,29
4,0.250,68.1,161
4,0.250,68.0,30
4,0.250,68.0,23
4,0.250,68.0,35
4,0.250,68.0,165
4,0.250,68.0,28
4,0.250,68.0,49
4,0.250,68.0,11
4,0.250,68.0,111
4,0.250,68.0,11
4,0.250,68.0,8
4,0.250,68.0,8
4,0.250,67.9,83
4,0.250,67.9,75
4,0.250,67.9,9
4,0.250,67.9,6
4,0.250,67.9,33
4,0.250,67.9,10
4,0.250,67.9,15
4,0.250,67.9,15
4,0.250,67.9,9
4,0.250,67.9,83
4,0.250,67.9,7
4,0.250,67.8,7
4,0.250,67.8,44
4,0.250,67.8,42
4,0.250,67.8,42
4,0.250,67.8,57
4,0.250,67.8,60
4,0.250,67.8,5
4,0.250,67.8,7
4,0.251,67.8,229
4,0.251,67.8,196
4,0.252,67.8,149
4,0.252,67.7,123
4,0.252,67.7,121
4,0.252,67.7,112
4,0.253,67.7,74
4,0.254,67.7,71
4,0.254,67.7,204
4,0.254,67.7,64
4,0.254,67.7,60
4,0.254,67.7,58
4,0.254,67.7,58
4,0.254,67.7,57
4,0.254,67.6,167
4,0.255,67.6,54
4,0.255,67.6,54
4,0.255,67.6,51
4,0.255,67.6,50
4,0.255,67.6,47
4,0.255,67.6,47
4,0.256,67.6,178
4,0.256,67.6,177
4,0.256,67.6,132
4,0.256,67.5,87
4,0.256,67.5,43
4,0.256,67.5,43
4,0.256,67.5,85
4,0.256,67.5,42
4,0.256,67.5,42
4,0.256,67.5,82
4,0.256,67.5,234
4,0.256,67.5,39
4,0.257,67.5,225
4,0.257,67.5,37
4,0.257,67.4,73
4,0.257,67.4,35
4,0.257,67.4,173
4,0.257,67.4,101
4,0.257,67.4,67
4,0.258,67.4,32
4,0.258,67.4,278
4,0.258,67.4,360
4,0.258,67.4,30
4,0.259,67.4,88
4,0.259,67.4,87
4,0.259,67.3,29
4,0.259,67.3,58
4,0.259,67.3,115
4,0.259,67.3,28
4,0.259,67.3,306
4,0.259,67.3,110
4,0.259,67.3,110
4,0.259,67.3,136
4,0.259,67.3,54
4,0.259,67.3,133
4,0.259,67.3,158
4,0.260,67.2,52
4,0.260,67.2,121
4,0.260,67.2,24
4,0.261,67.2,119
4,0.261,67.2,47
4,0.261,67.2,164
4,0.261,67.2,70
4,0.261,67.2,45
4,0.261,67.2,22
4,0.261,67.2,22
4,0.261,67.2,131
4,0.261,67.1,87
4,0.262,67.1,64
4,0.262,67.1,21
4,0.262,67.1,21
4,0.262,67.1,42
4,0.262,67.1,62
4,0.262,67.1,41
4,0.262,67.1,102
4,0.262,67.1,81
4,0.262,67.1,361
4,0.263,67.0,20
4,0.263,67.0,100
4,0.263,67.0,20
4,0.263,67.0,20
4,0.263,67.0,20
4,0.263,67.0,59
4,0.263,67.0,137
4,0.263,67.0,136
4,0.263,67.0,19
4,0.264,67.0,90
4,0.264,67.0,18
4,0.264,66.9,36
4,0.264,66.9,125
4,0.264,66.9,89
4,0.264,66.9,194
4,0.264,66.9,35
4,0.264,66.9,35
4,0.264,66.9,52
4,0.265,66.9,85
4,0.265,66.9,17
4,0.265,66.9,34
4,0.265,66.9,170
4,0.265,66.8,51
4,0.265,66.8,50
4,0.265,66.8,133
4,0.265,66.8,166
4,0.265,66.8,66
4,0.265,66.8,99
4,0.265,66.8,33
4,0.265,66.8,33
4,0.265,66.8,371
4,0.266,66.8,32
4,0.266,66.8,16
4,0.266,66.7,32
4,0.266,66.7,16
4,0.266,66.7,127
4,0.266,66.7,110
4,0.266,66.7,78
4,0.266,66.7,93
4,0.266,66.7,31
4,0.267,66.7,136
4,0.267,66.7,60
4,0.267,66.7,15
4,0.267,66.7,15
4,0.267,66.6,15
4,0.267,66.6,15
4,0.267,66.6,30
4,0.267,66.6,15
4,0.267,66.6,74
4,0.267,66.6,44
4,0.267,66.6,29
4,0.267,66.6,29
4,0.267,66.6,72
4,0.267,66.6,115
4,0.268,66.5,142
4,0.268,66.5,14
4,0.268,66.5,56
4,0.268,66.5,14
4,0.268,66.5,28
4,0.268,66.5,14
4,0.268,66.5,14
4,0.268,66.5,28
4,0.268,66.5,14
4,0.268,66.5,28
4,0.268,66.5,110
4,0.268,66.4,95
4,0.268,66.4,311
4,0.269,66.4,27
4,0.269,66.4,348
4,0.269,66.4,120
4,0.269,66.4,120
4,0.269,66.4,26
4,0.269,66.4,78
4,0.269,66.4,26
4,0.269,66.4,52
4,0.269,66.4,13
4,0.269,66.3,13
4,0.269,66.3,65
4,0.269,66.3,13
4,0.269,66.3,26
4,0.270,66.3,25
4,0.270,66.3,37
4,0.271,66.3,73
4,0.271,66.3,340
4,0.271,66.3,60
4,0.271,66.3,12
4,0.271,66.3,24
4,0.271,66.2,168
4,0.271,66.2,12
4,0.271,66.2,132
4,0.271,66.2,12
4,0.271,66.2,12
4,0.271,66.2,71
4,0.271,66.2,35
4,0.271,66.2,70
4,0.272,66.2,46
4,0.272,66.2,23
4,0.272,66.2,80
4,0.272,66.1,80
4,0.272,66.1,102
4,0.272,66.1,34
4,0.272,66.1,34
4,0.272,66.1,113
4,0.272,66.1,67
4,0.273,66.1,133
4,0.273,66.1,11
4,0.273,66.1,44
4,0.273,66.1,22
4,0.273,66.0,22
4,0.273,66.0,22
4,0.273,66.0,77
4,0.273,66.0,22
4,0.273,66.0,22
4,0.273,66.0,164
4,0.273,66.0,76
4,0.273,66.0,54
4,0.273,66.0,32
4,0.273,66.0,32
4,0.273,66.0,32
4,0.273,65.9,32
4,0.274,65.9,95
4,0.274,65.9,21
4,0.274,65.9,21
4,0.274,65.9,42
4,0.274,65.9,21
4,0.274,65.9,21
4,0.274,65.9,52
